10.0;-350.0
-150.0;1250.0
---
73.83794275189146;-30.550711793447004;-0.7853981633974342
104.44663730139874;-104.36463730139492;-1.5707963267948337
104.44663730139874;-214.3646373014055;-1.5707963267948337
104.44663730139874;-324.3646373014191;-1.5707963267948337
73.89592550795804;-398.20258005331306;-2.3561944901922334
-25.138848906110653;-398.2803617992594;2.356194490192554
-102.92059483664742;-320.4986158687511;2.356194490192554
-180.70234076718418;-242.71686993824272;2.356194490192554
-211.3110353167056;-168.90294443030095;1.5707963267951546
-211.31103531673403;-58.902944430296245;1.5707963267951546
-211.31103531676246;51.09705556970329;1.5707963267951546
-211.31103531679088;161.097055569707;1.5707963267951546
-211.3110353168193;271.0970555697206;1.5707963267951546
-211.31103531684772;381.09705556973427;1.5707963267951546
-211.31103531687614;491.0970555697479;1.5707963267951546
-211.31103531690457;601.0970555697616;1.5707963267951546
-211.311035316933;711.0970555697752;1.5707963267951546
-211.3110353169614;821.0970555697888;1.5707963267951546
-211.31103531698983;931.0970555698025;1.5707963267951546
-211.31103531701825;1041.0970555697984;1.5707963267951546
-211.31103531704667;1151.0970555696983;1.5707963267951546
-211.3110353170751;1261.0970555695983;1.5707963267951546
